"TABLE_NAME";"COLUMN_NAME";"DATA_TYPE";"DATA_LENGTH"
"SEG_ACCIONES_MENUS";"SAM_CODMEN";"VARCHAR2";"8"
"SEG_ACCIONES_MENUS";"SAM_CODACC";"VARCHAR2";"4"
"SEG_ACCIONES_MENUS";"SAM_DENOMI";"VARCHAR2";"50"
"SEG_ACCIONES_MENUS";"SAM_INDREG";"VARCHAR2";"1"
"SEG_ACCIONES_MENUS";"SAM_ACTUBD";"VARCHAR2";"1"
"SEG_ACCIONES_MENUS_PER";"SAP_CODAPL";"VARCHAR2";"4"
"SEG_ACCIONES_MENUS_PER";"SAP_CODMEN";"VARCHAR2";"8"
"SEG_ACCIONES_MENUS_PER";"SAP_CODACC";"VARCHAR2";"4"
"SEG_ACCIONES_MENUS_PER";"SAP_CODPER";"VARCHAR2";"3"
"SEG_ACCIONES_MENUS_USU";"SAC_CODAPL";"VARCHAR2";"4"
"SEG_ACCIONES_MENUS_USU";"SAC_CODMEN";"VARCHAR2";"8"
"SEG_ACCIONES_MENUS_USU";"SAC_CODACC";"VARCHAR2";"4"
"SEG_ACCIONES_MENUS_USU";"SAC_CODUSU";"NUMBER";"22"
"SEG_APLICACIONES";"SEA_CODAPL";"VARCHAR2";"4"
"SEG_APLICACIONES";"SEA_DENOMI";"VARCHAR2";"50"
"AGENCIAS";"AGE_CODIGO";"NUMBER";"22"
"AGENCIAS";"AGE_DENOMI";"VARCHAR2";"40"
"AGENCIAS";"AGE_DIRECC";"VARCHAR2";"40"
"AGENCIAS";"AGE_LOCALI";"VARCHAR2";"40"
"AGENCIAS";"AGE_PROVIN";"VARCHAR2";"40"
"AGENCIAS";"AGE_CODPOS";"NUMBER";"22"
"AGENCIAS";"AGE_COPAIS";"VARCHAR2";"40"
"AGENCIAS";"AGE_PTOOPE";"NUMBER";"22"
"AGENCIAS";"AGE_TELEFO";"VARCHAR2";"40"
"AGENCIAS";"AGE_NUMFAX";"NUMBER";"22"
"AGENCIAS";"AGE_PERCON";"VARCHAR2";"40"
"ALMACENES";"ALM_CODIGO";"VARCHAR2";"3"
"ALMACENES";"ALM_DENOMI";"VARCHAR2";"40"
"ALMACENES";"ALM_INSTAL";"VARCHAR2";"2"
"ALMACENES";"ALM_PTOOPE";"NUMBER";"22"
"ALMACENES";"ALM_ORDPIC";"NUMBER";"22"
"ALMACENES";"ALM_ORDPAL";"NUMBER";"22"
"ALMACENES";"ALM_OPEPIC";"NUMBER";"22"
"ALMACENES";"ALM_OPEPAL";"NUMBER";"22"
"ALMACENES";"ALM_DISPIC";"NUMBER";"22"
"ALMACENES";"ALM_DISPAL";"NUMBER";"22"
"ALMACENES";"ALM_ORDREP";"NUMBER";"22"
"ALMACENES";"ALM_OPEREP";"NUMBER";"22"
"ALMACENES";"ALM_DISREP";"NUMBER";"22"
"ALMACENES";"ALM_ORDENT";"NUMBER";"22"
"ALMACENES";"ALM_OPEENT";"NUMBER";"22"
"ALMACENES";"ALM_DISENT";"NUMBER";"22"
"ALMACENES";"ALM_ORDTRN";"NUMBER";"22"
"ALMACENES";"ALM_OPETRN";"NUMBER";"22"
"ALMACENES";"ALM_DISTRN";"NUMBER";"22"
"ALMACENES";"ALM_ORDREU";"NUMBER";"22"
"ALMACENES";"ALM_OPEREU";"NUMBER";"22"
"ALMACENES";"ALM_DISREU";"NUMBER";"22"
"ALMACENES";"ALM_TEXLIB";"VARCHAR2";"150"
"ALMACENES";"ALM_IMETCO";"VARCHAR2";"30"
"APARCAMIENTOS";"APA_INSTAL";"VARCHAR2";"2"
"APARCAMIENTOS";"APA_CODIGO";"NUMBER";"22"
"APARCAMIENTOS";"APA_DENOMI";"VARCHAR2";"40"
"AREA_DESCARGA";"ADE_ALMACE";"VARCHAR2";"3"
"AREA_DESCARGA";"ADE_CODIGO";"VARCHAR2";"2"
"AREA_DESCARGA";"ADE_DENOMI";"VARCHAR2";"40"
"AREA_DESCARGA";"ADE_CONPAL";"NUMBER";"22"
"AREA_DESCARGA";"ADE_CONOPE";"NUMBER";"22"
"AREA_DESCARGA";"ADE_DIEENT";"NUMBER";"22"
"AREA_DESCARGA";"ADE_DISENT";"NUMBER";"22"
"AREA_DESCARGA";"ADE_EXCLUS";"VARCHAR2";"1"
"AREA_DESCARGA";"ADE_INSACR";"VARCHAR2";"1"
"AREA_ENTRADA";"AEN_ALMACE";"VARCHAR2";"3"
"AREA_ENTRADA";"AEN_SECCIO";"VARCHAR2";"2"
"AREA_ENTRADA";"AEN_CODIGO";"VARCHAR2";"2"
"AREA_ENTRADA";"AEN_DENOMI";"VARCHAR2";"40"
"AREA_ENTRADA";"AEN_ORDENA";"VARCHAR2";"1"
"AREA_ENTRADA";"AEN_CAMALT";"VARCHAR2";"1"
"AREA_ENTRADA";"AEN_AREDES";"VARCHAR2";"2"
"AREA_ENTRADA";"AEN_POCDRI";"NUMBER";"22"
"AREA_ENTRADA";"AEN_TIPTEM";"VARCHAR2";"2"
"AREA_ENTRADA";"AEN_EXCLUS";"VARCHAR2";"1"
"AREA_ENTRADA";"AEN_CONPAL";"NUMBER";"22"
"AREA_ENTRADA";"AEN_OPEPAL";"NUMBER";"22"
"AREA_ENTRADA";"AEN_DIEPAL";"NUMBER";"22"
"AREA_ENTRADA";"AEN_DISPAL";"NUMBER";"22"
"AREA_ENTRADA";"AEN_ORDREU";"NUMBER";"22"
"AREA_ENTRADA";"AEN_OPEREU";"NUMBER";"22"
"AREA_ENTRADA";"AEN_DIEREU";"NUMBER";"22"
"AREA_ENTRADA";"AEN_DISREU";"NUMBER";"22"
"AREA_ENTRADA";"AEN_DIETRI";"NUMBER";"22"
"AREA_ENTRADA";"AEN_DISTRI";"NUMBER";"22"
"AREA_ENTRADA";"AEN_NIVSAT";"NUMBER";"22"
"AREA_ENTRADA";"AEN_INDRUA";"VARCHAR2";"1"
"AREA_ENTRADA";"AEN_SIMREF";"VARCHAR2";"1"
"AREA_PICKING";"API_ALMACE";"VARCHAR2";"3"
"AREA_PICKING";"API_SECCIO";"VARCHAR2";"2"
"AREA_PICKING";"API_CODIGO";"VARCHAR2";"2"
"AREA_PICKING";"API_DENOMI";"VARCHAR2";"40"
"AREA_PICKING";"API_GRARPI";"VARCHAR2";"2"
"AREA_PICKING";"API_NUMORD";"NUMBER";"22"
"AREA_PICKING";"API_ORDPIC";"VARCHAR2";"1"
"AREA_PICKING";"API_TIACPA";"VARCHAR2";"2"
"AREA_PICKING";"API_COSPIC";"NUMBER";"22"
"AREA_PICKING";"API_SEGVUE";"VARCHAR2";"1"
"AREA_PICKING";"API_CONPIC";"NUMBER";"22"
"AREA_PICKING";"API_OPEPIC";"NUMBER";"22"
"AREA_PICKING";"API_DIEPIC";"NUMBER";"22"
"AREA_PICKING";"API_DISPIC";"NUMBER";"22"
"AREA_PICKING";"API_INDREP";"VARCHAR2";"1"
"AREA_PICKING";"API_TIPCON";"VARCHAR2";"2"
"AREA_PICKING";"API_NUMCON";"NUMBER";"22"
"AREA_PICKING";"API_EXCLUS";"VARCHAR2";"1"
"AREA_PICKING";"API_NIVCON";"VARCHAR2";"1"
"AREA_PICKING";"API_MARREP";"VARCHAR2";"1"
"AREA_PRODUCCION";"APR_ALMACE";"VARCHAR2";"3"
"AREA_PRODUCCION";"APR_SECPRO";"VARCHAR2";"2"
"AREA_PRODUCCION";"APR_CODIGO";"VARCHAR2";"2"
"AREA_PRODUCCION";"APR_DENOMI";"VARCHAR2";"40"
"AREA_PRODUCCION";"APR_NCOPIA";"NUMBER";"22"
"AREA_REPOSICION";"ARE_ALMACE";"VARCHAR2";"3"
"AREA_REPOSICION";"ARE_SECCIO";"VARCHAR2";"2"
"AREA_REPOSICION";"ARE_CODIGO";"VARCHAR2";"2"
"AREA_REPOSICION";"ARE_DENOMI";"VARCHAR2";"40"
"AREA_REPOSICION";"ARE_ORDREP";"NUMBER";"22"
"AREA_REPOSICION";"ARE_OPEREP";"NUMBER";"22"
"AREA_REPOSICION";"ARE_DIEREP";"NUMBER";"22"
"AREA_REPOSICION";"ARE_DISREP";"NUMBER";"22"
"AREA_REPOSICION";"ARE_EXCLUS";"VARCHAR2";"1"
"ART_ACTU_STOC";"AAS_ALMACE";"VARCHAR2";"3"
"ART_ACTU_STOC";"AAS_CODIGO";"VARCHAR2";"7"
"ART_ACTU_STOC";"AAS_VARIA1";"VARCHAR2";"3"
"ART_ACTU_STOC";"AAS_VARIA2";"VARCHAR2";"2"
"ART_ACTU_STOC";"AAS_VARLOG";"NUMBER";"22"
"ART_ACTU_STOC";"AAS_STOCAC";"NUMBER";"22"
"ART_ACTU_STOC";"AAS_INDIAC";"VARCHAR2";"1"
"ART_ACTU_STOC";"AAS_STOCAP";"NUMBER";"22"
"ART_ACTU_STOC";"AAS_INDIAP";"VARCHAR2";"1"
"ART_ACTU_STOC";"AAS_STOPSE";"NUMBER";"22"
"ART_ACTU_STOC";"AAS_INDISE";"VARCHAR2";"1"
"ART_ACTU_STOC";"AAS_STOPES";"NUMBER";"22"
"ART_ACTU_STOC";"AAS_INDIES";"VARCHAR2";"1"
"ARTICULO_PRODUCCION";"ARP_ALMACE";"VARCHAR2";"3"
"ARTICULO_PRODUCCION";"ARP_SECPRO";"VARCHAR2";"2"
"ARTICULO_PRODUCCION";"ARP_AREPRO";"VARCHAR2";"2"
"ARTICULO_PRODUCCION";"ARP_ARTICU";"VARCHAR2";"7"
"ARTICULO_PRODUCCION";"ARP_VARIA1";"VARCHAR2";"3"
"ARTICULO_PRODUCCION";"ARP_VARIA2";"VARCHAR2";"2"
"ARTICULO_PRODUCCION";"ARP_VARLOG";"NUMBER";"22"
"ARTICULO_PRODUCCION";"ARP_STOCIN";"NUMBER";"22"
"ARTICULO_PRODUCCION";"ARP_ENTRAD";"NUMBER";"22"
"ARTICULO_PRODUCCION";"ARP_ENTPRO";"NUMBER";"22"
"ARTICULO_PRODUCCION";"ARP_SALPRO";"NUMBER";"22"
"ARTICULO_PRODUCCION";"ARP_PROPIE";"NUMBER";"22"
"ARTICULOS";"ART_ALMACE";"VARCHAR2";"3"
"ARTICULOS";"ART_CODIGO";"VARCHAR2";"7"
"ARTICULOS";"ART_VARIA1";"VARCHAR2";"3"
"ARTICULOS";"ART_VARIA2";"VARCHAR2";"2"
"ARTICULOS";"ART_VARLOG";"NUMBER";"22"
"ARTICULOS";"ART_DENOMI";"VARCHAR2";"40"
"ARTICULOS";"ART_NOMCTO";"VARCHAR2";"15"
"ARTICULOS";"ART_INDSUS";"VARCHAR2";"1"
"ARTICULOS";"ART_PESVAR";"VARCHAR2";"1"
"ARTICULOS";"ART_INDPES";"VARCHAR2";"1"
"ARTICULOS";"ART_EAN128";"VARCHAR2";"1"
"ARTICULOS";"ART_INDCAD";"VARCHAR2";"1"
"ARTICULOS";"ART_LOTEOB";"VARCHAR2";"1"
"ARTICULOS";"ART_IEAN13";"VARCHAR2";"1"
"ARTICULOS";"ART_IDUN14";"VARCHAR2";"1"
"ARTICULOS";"ART_FORVEN";"VARCHAR2";"1"
"ARTICULOS";"ART_PESUNI";"NUMBER";"22"
"ARTICULOS";"ART_ALTCAJ";"NUMBER";"22"
"ARTICULOS";"ART_ANCCAJ";"NUMBER";"22"
"ARTICULOS";"ART_LARCAJ";"NUMBER";"22"
"ARTICULOS";"ART_VOLCAJ";"NUMBER";"22"
"ARTICULOS";"ART_UNIRET";"NUMBER";"22"
"ARTICULOS";"ART_UNICAJ";"NUMBER";"22"
"ARTICULOS";"ART_CAJPAL";"NUMBER";"22"
"ARTICULOS";"ART_CAJMAN";"NUMBER";"22"
"ARTICULOS";"ART_MANPAL";"NUMBER";"22"
"ARTICULOS";"ART_IDRIVE";"VARCHAR2";"1"
"ARTICULOS";"ART_TIPART";"VARCHAR2";"1"
"ARTICULOS";"ART_TIPENT";"VARCHAR2";"1"
"ARTICULOS";"ART_IUBCAM";"VARCHAR2";"1"
"ARTICULOS";"ART_SITART";"VARCHAR2";"2"
"ARTICULOS";"ART_PALENT";"NUMBER";"22"
"ARTICULOS";"ART_UNISTO";"VARCHAR2";"1"
"ARTICULOS";"ART_STOCAC";"NUMBER";"22"
"ARTICULOS";"ART_STONAP";"NUMBER";"22"
"ARTICULOS";"ART_STOPSE";"NUMBER";"22"
"ARTICULOS";"ART_STOPES";"NUMBER";"22"
"ARTICULOS";"ART_PORCTO";"NUMBER";"22"
"ARTICULOS";"ART_INPESA";"VARCHAR2";"1"
"ARTICULOS";"ART_GRPROD";"VARCHAR2";"2"
"ARTICULOS";"ART_SGPROD";"VARCHAR2";"2"
"ARTICULOS";"ART_ARTSUS";"VARCHAR2";"7"
"ARTICULOS";"ART_VLOGSU";"NUMBER";"22"
"ARTICULOS";"ART_VAR1SU";"VARCHAR2";"3"
"ARTICULOS";"ART_VAR2SU";"VARCHAR2";"2"
"ARTICULOS";"ART_CLACAD";"VARCHAR2";"2"
"ARTICULOS";"ART_UNIMED";"VARCHAR2";"1"
"ARTICULOS";"ART_ALTPAL";"VARCHAR2";"2"
"ARTICULOS";"ART_TIPPAL";"VARCHAR2";"2"
"ARTICULOS";"ART_AREALT";"VARCHAR2";"2"
"ARTICULOS";"ART_SECALT";"VARCHAR2";"2"
"ARTICULOS";"ART_PASILL";"VARCHAR2";"3"
"ARTICULOS";"ART_COLUMN";"NUMBER";"22"
"ARTICULOS";"ART_ALTURA";"NUMBER";"22"
"ARTICULOS";"ART_CAPPIC";"NUMBER";"22"
"ARTICULOS";"ART_PASCOV";"VARCHAR2";"3"
"ARTICULOS";"ART_COLCOV";"NUMBER";"22"
"ARTICULOS";"ART_ALTCOV";"NUMBER";"22"
"ARTICULOS";"ART_PASDRI";"VARCHAR2";"3"
"ARTICULOS";"ART_COLDRI";"NUMBER";"22"
"ARTICULOS";"ART_ALTDRI";"NUMBER";"22"
"ARTICULOS";"ART_PASDPA";"VARCHAR2";"3"
"ARTICULOS";"ART_COLDPA";"NUMBER";"22"
"ARTICULOS";"ART_ALTDPA";"NUMBER";"22"
"ARTICULOS";"ART_NIVREP";"NUMBER";"22"
"ARTICULOS";"ART_PALREP";"NUMBER";"22"
"ARTICULOS";"ART_ARTENV";"VARCHAR2";"7"
"ARTICULOS";"ART_VLOGEV";"NUMBER";"22"
"ARTICULOS";"ART_VAR1EV";"VARCHAR2";"3"
"ARTICULOS";"ART_VAR2EV";"VARCHAR2";"2"
"ARTICULOS";"ART_CANENV";"NUMBER";"22"
"ARTICULOS";"ART_ARTEMB";"VARCHAR2";"7"
"ARTICULOS";"ART_VLOGEB";"NUMBER";"22"
"ARTICULOS";"ART_VAR1EB";"VARCHAR2";"3"
"ARTICULOS";"ART_VAR2EB";"VARCHAR2";"2"
"ARTICULOS";"ART_CANEMB";"NUMBER";"22"
"ARTICULOS";"ART_CLAABC";"VARCHAR2";"1"
"ARTICULOS";"ART_AENPRE";"VARCHAR2";"2"
"ARTICULOS";"ART_SECPRE";"VARCHAR2";"2"
"ARTICULOS";"ART_RKIGUN";"NUMBER";"22"
"ARTICULOS";"ART_TEMREC";"VARCHAR2";"2"
"ARTICULOS";"ART_PORCTA";"NUMBER";"22"
"ARTICULOS";"ART_UNTARA";"NUMBER";"22"
"ARTICULOS";"ART_UNREFT";"NUMBER";"22"
"ARTICULOS";"ART_TEMALM";"VARCHAR2";"2"
"ARTICULOS";"ART_PROHAB";"NUMBER";"22"
"ARTICULOS";"ART_ARTPRO";"VARCHAR2";"13"
"ARTICULOS";"ART_DENARP";"VARCHAR2";"40"
"ARTICULOS";"ART_NIVREM";"NUMBER";"22"
"ARTICULOS";"ART_PORORE";"NUMBER";"22"
"ARTICULOS";"ART_TOLDRI";"NUMBER";"22"
"ARTICULOS";"ART_DIFFOR";"NUMBER";"22"
"ARTICULOS";"ART_TIPETI";"VARCHAR2";"2"
"ARTICULOS";"ART_NUMETI";"NUMBER";"22"
"ARTICULOS";"ART_SECPRO";"VARCHAR2";"2"
"ARTICULOS";"ART_AREPRO";"VARCHAR2";"2"
"ARTICULOS";"ART_LINPRO";"VARCHAR2";"2"
"ARTICULOS";"ART_ORDPRO";"NUMBER";"22"
"ARTICULOS";"ART_ALMMAX";"NUMBER";"22"
"ARTICULOS";"ART_PROPIE";"NUMBER";"22"
"ARTICULOS";"ART_PROENV";"NUMBER";"22"
"ARTICULOS";"ART_PROEMB";"NUMBER";"22"
"ARTICULOS";"ART_PERCUA";"NUMBER";"22"
"ARTICULOS";"ART_ANCPAL";"VARCHAR2";"2"
"ARTICULOS";"ART_POREXC";"NUMBER";"22"
"ARTICULOS";"ART_IPALC";"VARCHAR2";"1"
"ARTICULOS";"ART_ARTPV1";"VARCHAR2";"3"
"ARTICULOS";"ART_ARTPV2";"VARCHAR2";"2"
"ARTICULOS";"ART_ARTPVL";"NUMBER";"22"
"ARTIC_UPDATE_YURIY";"AUY_CODART";"VARCHAR2";"7"
"ARTIC_UPDATE_YURIY";"AUY_VARLOG";"NUMBER";"22"
"ARTIC_UPDATE_YURIY";"AUY_CODALM";"VARCHAR2";"3"
"ARTIC_UPDATE_YURIY";"AUY_PROHAB_ANT";"NUMBER";"22"
"ARTIC_UPDATE_YURIY";"AUY_PROHAB_NUE";"NUMBER";"22"
"ARTIC_UPDATE_YURIY";"AUY_ARTPRO_ANT";"VARCHAR2";"13"
"ARTIC_UPDATE_YURIY";"AUY_ARTPRO_NUE";"VARCHAR2";"13"
"ARTIC_UPDATE_YURIY";"AUY_DENARP_ANT";"VARCHAR2";"40"
"ARTIC_UPDATE_YURIY";"AUY_DENARP_NUE";"VARCHAR2";"40"
"ARTIC_UPDATE_YURIY";"AUY_TIPETI_ANT";"VARCHAR2";"2"
"ARTIC_UPDATE_YURIY";"AUY_TIPETI_NUE";"VARCHAR2";"2"
"ARTIC_UPDATE_YURIY";"AUY_NUMETI_ANT";"NUMBER";"22"
"ARTIC_UPDATE_YURIY";"AUY_NUMETI_NUE";"NUMBER";"22"
"AUX_ARTICULO_REASIG";"AAR_ALMACE";"VARCHAR2";"3"
"AUX_ARTICULO_REASIG";"AAR_ARTICU";"VARCHAR2";"7"
"AUX_ARTICULO_REASIG";"AAR_VARIA1";"VARCHAR2";"3"
"AUX_ARTICULO_REASIG";"AAR_VARIA2";"VARCHAR2";"2"
"AUX_ARTICULO_REASIG";"AAR_VARLOG";"NUMBER";"22"
"AUX_ARTICULO_REASIG";"AAR_SECCIO";"VARCHAR2";"2"
"AUX_ARTICULO_REASIG";"AAR_AREPIC";"VARCHAR2";"2"
"AUX_ARTICULO_REASIG";"AAR_ORDEN";"NUMBER";"22"
"AUX_ARTICULO_REASIG";"AAR_MINHUE";"NUMBER";"22"
"AUX_ARTICULO_REASIG";"AAR_HUECOS";"NUMBER";"22"
"AUX_ARTICULO_REASIG";"AAR_PASILL";"VARCHAR2";"3"
"AUX_ARTICULO_REASIG";"AAR_COLUMN";"NUMBER";"22"
"AUX_ARTICULO_REASIG";"AAR_ALTURA";"NUMBER";"22"
"AUX_ARTICULO_REASIG";"AAR_NUMUBI";"NUMBER";"22"
"AUX_ARTICULO_REASIG";"AAR_PROPIE";"NUMBER";"22"
"AUX_CAMARA";"AUC_SESION";"VARCHAR2";"20"
"AUX_CAMARA";"AUC_ALMACE";"VARCHAR2";"3"
"AUX_CAMARA";"AUC_SECCIO";"VARCHAR2";"2"
"AUX_CAMARA";"AUC_PALETA";"NUMBER";"22"
"AUX_CAMARA";"AUC_PALCOM";"VARCHAR2";"1"
"AUX_CAMARA";"AUC_ARTICU";"VARCHAR2";"7"
"AUX_CAMARA";"AUC_VARIA1";"VARCHAR2";"3"
"AUX_CAMARA";"AUC_VARIA2";"VARCHAR2";"2"
"AUX_CAMARA";"AUC_VARLOG";"NUMBER";"22"
"AUX_CAMARA";"AUC_PROPIE";"NUMBER";"22"
"AUX_CAPACIDAD";"AUX_FECPRO";"DATE";"7"
"AUX_CAPACIDAD";"AUX_ALMACE";"VARCHAR2";"3"
"AUX_CAPACIDAD";"AUX_SECCIO";"VARCHAR2";"2"
"AUX_CAPACIDAD";"AUX_AREPIC";"VARCHAR2";"2"
"AUX_CAPACIDAD";"AUX_TIPCON";"VARCHAR2";"2"
"AUX_CAPACIDAD";"AUX_NUMCON";"NUMBER";"22"
"AUX_CAPACIDAD";"AUX_PESOGR";"NUMBER";"22"
"AUX_CAPACIDAD";"AUX_VOLUGR";"NUMBER";"22"
"AUX_CAPACIDAD";"AUX_PESOMD";"NUMBER";"22"
"AUX_CAPACIDAD";"AUX_VOLUMD";"NUMBER";"22"
"AUX_CAPACIDAD";"AUX_PESOPQ";"NUMBER";"22"
"AUX_CAPACIDAD";"AUX_VOLUPQ";"NUMBER";"22"
"AUX_COLA_MENSAJES";"AUX_BDATOS";"VARCHAR2";"20"
"AUX_COLA_MENSAJES";"AUX_CODIGO";"VARCHAR2";"1"
"AUX_COLA_MENSAJES";"AUX_TIPCOL";"VARCHAR2";"3"
"AUX_COLA_MENSAJES";"AUX_CODCLI";"NUMBER";"22"
"AUX_COLA_MENSAJES";"AUX_SITMEN";"VARCHAR2";"2"
"AUX_COLA_MENSAJES";"AUX_FECINI";"DATE";"7"
"AUX_COLA_MENSAJES";"AUX_MENENV";"VARCHAR2";"200"
"AUX_COLA_MENSAJES";"AUX_FECFIN";"DATE";"7"
"AUX_COLA_MENSAJES";"AUX_MENREC";"VARCHAR2";"200"
"AUX_COLAS";"AUX_BDATOS";"VARCHAR2";"20"
"AUX_COLAS";"AUX_CODIGO";"VARCHAR2";"1"
"AUX_COLAS";"AUX_FECINI";"DATE";"7"
"AUX_COLAS";"AUX_SITCOL";"VARCHAR2";"2"
"AUX_COLAS";"AUX_FECFIN";"DATE";"7"
"AUX_COLAS";"AUX_NUMMEN";"NUMBER";"22"
"AUXDEF_ARTICULOS";"ADA_ALMACE";"VARCHAR2";"3"
"AUXDEF_ARTICULOS";"ADA_TIPART";"VARCHAR2";"3"
"AUXDEF_ARTICULOS";"ADA_VARLOG";"NUMBER";"22"
"AUXDEF_ARTICULOS";"ADA_IPALC";"VARCHAR2";"1"
"AUXDEF_ARTICULOS";"ADA_CLACAD";"VARCHAR2";"2"
"AUXDEF_ARTICULOS";"ADA_INDCAD";"VARCHAR2";"1"
"AUXDEF_ARTICULOS";"ADA_LOTEOB";"VARCHAR2";"1"
"AUXDEF_ARTICULOS";"ADA_AENPRE";"VARCHAR2";"2"
"AUXDEF_ARTICULOS";"ADA_TIPENT";"VARCHAR2";"1"
"AUXDEF_ARTICULOS";"ADA_PORCTO";"NUMBER";"22"
"AUXDEF_ARTICULOS";"ADA_TIPETI";"VARCHAR2";"2"
"AUXDEF_ARTICULOS";"ADA_NUMETI";"NUMBER";"22"
"AUXDEF_ARTICULOS";"ADA_TEMREC";"VARCHAR2";"2"
"AUXDEF_ARTICULOS";"ADA_POREXC";"NUMBER";"22"
"AUXDEF_ARTICULOS";"ADA_PASCOV";"VARCHAR2";"3"
"AUXDEF_ARTICULOS";"ADA_COLCOV";"NUMBER";"22"
"AUXDEF_ARTICULOS";"ADA_ALTCOV";"NUMBER";"22"
"AUXDEF_ARTICULOS";"ADA_PASDRI";"VARCHAR2";"3"
"AUXDEF_ARTICULOS";"ADA_COLDRI";"NUMBER";"22"
"AUXDEF_ARTICULOS";"ADA_ALTDRI";"NUMBER";"22"
"AUXDEF_ARTICULOS";"ADA_IDRIVE";"VARCHAR2";"1"
"MI_TIPOS_ALERTAS_TRD";"TAT_CODAPL";"VARCHAR2";"3"
"MI_TIPOS_ALERTAS_TRD";"TAT_CODTAL";"VARCHAR2";"2"
"MI_TIPOS_ALERTAS_TRD";"TAT_IDIOMA";"VARCHAR2";"3"
"MI_TIPOS_ALERTAS_TRD";"TAT_TITULO";"VARCHAR2";"100"
"MI_TIPOS_ALERTAS_TRD";"TAT_LITBT1";"VARCHAR2";"20"
"MI_TIPOS_ALERTAS_TRD";"TAT_LITBT2";"VARCHAR2";"20"
"MI_TIPOS_ALERTAS_TRD";"TAT_LITBT3";"VARCHAR2";"20"
"MI_TIPOS_ELEMENTOS";"ELE_CODELE";"NUMBER";"22"
"MI_TIPOS_ELEMENTOS";"ELE_NOMELE";"VARCHAR2";"40"
"MI_TSDERRA_TRD";"TSA_CODAPL";"VARCHAR2";"3"
"MI_TSDERRA_TRD";"TSA_CODERR";"NUMBER";"22"
"MI_TSDERRA_TRD";"TSA_IDIOMA";"VARCHAR2";"3"
"MI_TSDERRA_TRD";"TSA_DENOMI";"VARCHAR2";"150"
"MI_TSDERRC_TRD";"TSC_NOMCHK";"VARCHAR2";"30"
"MI_TSDERRC_TRD";"TSC_IDIOMA";"VARCHAR2";"3"
"MI_TSDERRC_TRD";"TSC_DENOMI";"VARCHAR2";"100"
"MI_TSDERRO_TRD";"TSO_TIPERR";"VARCHAR2";"3"
"MI_TSDERRO_TRD";"TSO_CODERR";"NUMBER";"22"
"MI_TSDERRO_TRD";"TSO_IDIOMA";"VARCHAR2";"3"
"MI_TSDERRO_TRD";"TSO_DENOMI";"VARCHAR2";"100"
"MOVIMIENTOS";"MVM_CODIGO";"NUMBER";"22"
"MOVIMIENTOS";"MVM_TIPMOV";"VARCHAR2";"2"
"MOVIMIENTOS";"MVM_ALMACE";"VARCHAR2";"3"
"MOVIMIENTOS";"MVM_ARTICU";"VARCHAR2";"7"
"MOVIMIENTOS";"MVM_VARIA1";"VARCHAR2";"3"
"MOVIMIENTOS";"MVM_VARIA2";"VARCHAR2";"2"
"MOVIMIENTOS";"MVM_VARLOG";"NUMBER";"22"
"MOVIMIENTOS";"MVM_CANTID";"NUMBER";"22"
"MOVIMIENTOS";"MVM_FEHOIN";"DATE";"7"
"MOVIMIENTOS";"MVM_FEHOFI";"DATE";"7"
"MOVIMIENTOS";"MVM_STOFIN";"NUMBER";"22"
"MOVIMIENTOS";"MVM_CAUMOV";"VARCHAR2";"4"
"MOVIMIENTOS";"MVM_OPERAR";"NUMBER";"22"
"MOVIMIENTOS";"MVM_PASORI";"VARCHAR2";"3"
"MOVIMIENTOS";"MVM_COLORI";"NUMBER";"22"
"MOVIMIENTOS";"MVM_ALTORI";"NUMBER";"22"
"MOVIMIENTOS";"MVM_PASDES";"VARCHAR2";"3"
"MOVIMIENTOS";"MVM_COLDES";"NUMBER";"22"
"MOVIMIENTOS";"MVM_ALTDES";"NUMBER";"22"
"MOVIMIENTOS";"MVM_PALETA";"NUMBER";"22"
"MOVIMIENTOS";"MVM_NUMDOC";"VARCHAR2";"20"
"MOVIMIENTOS";"MVM_INSORI";"VARCHAR2";"2"
"MOVIMIENTOS";"MVM_MUEORI";"NUMBER";"22"
"MOVIMIENTOS";"MVM_INSDES";"VARCHAR2";"2"
"MOVIMIENTOS";"MVM_MUEDES";"NUMBER";"22"
"MOVIMIENTOS";"MVM_SECORI";"VARCHAR2";"2"
"MOVIMIENTOS";"MVM_ZTRORI";"VARCHAR2";"2"
"MOVIMIENTOS";"MVM_SECDES";"VARCHAR2";"2"
"MOVIMIENTOS";"MVM_ZTRDES";"VARCHAR2";"2"
"MOVIMIENTOS";"MVM_SECPRO";"VARCHAR2";"2"
"MOVIMIENTOS";"MVM_AREPRO";"VARCHAR2";"2"
"MOVIMIENTOS";"MVM_SITMOV";"VARCHAR2";"2"
"MOVIMIENTOS";"MVM_PROPIE";"NUMBER";"22"
"MOVIMIENTOS";"MVM_STLGVI";"VARCHAR2";"2"
"MOVIMIENTOS";"MVM_STLGNU";"VARCHAR2";"2"
"MOVIMIENTOS";"MVM_LINFAB";"NUMBER";"22"
"MOVIMIENTOS_PAL_LIB";"MPL_ALMACE";"VARCHAR2";"3"
"MOVIMIENTOS_PAL_LIB";"MPL_PALETA";"NUMBER";"22"
"MOVIMIENTOS_PAL_LIB";"MPL_OPERAR";"NUMBER";"22"
